id,time_worked,avg_action_time,Input,Move From To,Nonproduction,Paste,Remove/Cut,Replace,count_letters,count_special_chars,final_word_count
e6fbb647,1774188,78.40663507109005,1667,0,169,0,274,0,1500,1793,232
e731a4d4,1792643,81.19968847352025,2658,0,119,0,432,1,2563,1550,374
e73d822b,1361888,99.29249547920433,3421,0,888,0,115,0,2860,7789,518
e74cdd1b,1664879,173.40477577169483,1579,0,36,1,101,0,1527,680,266
e7808797,1815216,90.90375825292027,3355,0,199,0,384,0,2991,2340,538
e78f568c,1798633,102.7310180456248,2565,0,131,0,238,3,2186,1691,413
e794f432,1769090,98.05541718555418,1353,0,61,0,192,0,1221,812,207
e7bf19b1,1690827,163.80691642651297,1830,0,96,0,156,0,1543,1213,330
e7f05c8a,1820810,90.27621621621621,1522,0,124,0,204,0,1410,1382,217
e7fe6607,1736812,97.49090060662623,3517,0,62,2,704,1,9294,2452,421
e817ec7a,1789640,76.02240651825986,5706,0,256,1,897,13,5665,3556,749
e86a132d,1809434,62.2297794117647,3584,0,50,0,174,0,3080,1078,538
e86ef821,1794141,122.65168007572173,1792,0,68,0,253,0,1624,965,281
e8a6381d,1723638,45.20618556701031,3629,0,155,0,483,1,3410,1995,534
e8b674c1,1713316,93.08666291502533,1545,0,101,0,131,0,1292,1192,265
e8f1926a,1744904,99.48997384481255,1020,0,112,0,15,0,802,1129,204
e937b66e,1745609,81.94980694980696,2918,0,122,1,585,0,2749,1732,434
e9901ca6,956336,102.4918414918415,2730,0,318,0,384,0,2492,3166,405
e99a18d1,1684318,84.23629203271736,2307,0,634,0,360,0,2035,5704,327
e9b68199,1706574,120.47587615904447,5732,0,228,0,388,15,5831,3244,728
ea0f84a6,1758286,74.00125313283208,2027,0,102,0,265,0,1789,1319,313
ea411cc5,1647306,101.09584828293183,1776,0,42,0,133,0,1535,710,276
ea43e32d,1838568,96.49923273657289,1647,0,77,0,231,0,1552,992,247
ea6f3b93,1749810,87.91851635514018,2734,0,163,0,527,0,2578,1987,378
ea735e2d,1771974,79.42613803230543,2053,0,623,0,729,0,2007,5759,254
ea7c2867,2381163,68.55672385168788,1444,0,157,0,206,0,1272,1634,201
ea95de7c,1765486,75.45818301082322,4412,0,634,0,1034,18,4926,6498,419
eac07dd0,1720027,65.92876796086824,2695,0,35,0,541,0,2482,1034,388
eac9e436,1839232,70.46138347884487,6027,0,618,0,800,0,5727,6245,823
eaed1826,1783150,82.89163154726069,2451,0,134,0,735,2,2569,1721,301
eb5b8e69,1716300,74.16432246998285,2303,0,141,0,469,2,2266,1694,320
eb5d1609,1777010,103.09732454439705,2107,0,280,0,190,2,1845,2755,357
eb7992ef,1441770,73.68380320619127,1582,0,49,0,178,0,1366,786,239
eb968f4a,1632100,131.20833333333334,2516,0,53,0,479,0,2393,1026,365
eba9ed17,2083868,99.83779562695226,3666,0,225,0,585,6,4146,2869,393
ebe17e7d,1831148,115.58860414394765,3303,0,214,0,149,2,2838,2363,526
ebf6d57e,1798037,87.76556093924711,2091,0,293,0,290,9,1841,3018,232
ec0efc3e,1719880,121.62622222222222,1954,0,82,0,210,4,1797,1091,282
ec1bfe78,1788901,89.25240174672489,1783,0,301,0,206,0,1547,2850,285
ec234dba,1804101,94.92754145638068,2012,0,108,0,653,1,2151,1387,257
ec339aeb,1755830,129.5872832369942,1430,0,59,0,240,1,1564,899,249
ec816a28,1675736,138.82598996095928,3332,0,161,0,93,0,2754,1959,564
ec9a3e6d,1774243,111.87979494431677,4241,0,162,1,1250,3,5126,2545,466
ecb4af9f,1689797,91.73888764797856,4217,0,116,0,144,0,3419,1870,723
ece37736,1746916,94.12877030162413,1561,0,51,0,112,0,1333,748,238
ed172a79,1781107,112.9784120014636,2214,0,82,0,430,7,2292,1159,267
ed3202cf,1854514,127.21854304635761,3045,0,74,0,354,0,2686,1305,474
ed51c841,1756764,92.24258507649078,2387,0,137,0,679,0,2499,1663,301
ed8734dd,1789063,63.90398940572753,4040,0,195,3,1794,9,5706,2777,303
ed9933ce,1779289,90.08454647256438,1330,0,294,0,162,0,1162,2682,204
edc6ce98,1521230,164.85696594427245,1377,0,154,0,84,0,1178,1515,212
edd55568,1751317,149.99886941775014,3168,0,87,0,282,1,2754,1485,480
ee1a9853,1752242,116.75790754257908,3578,0,109,0,422,1,3237,1681,552
ee2a0546,1785343,136.25729755178907,3815,0,116,0,313,4,3355,1818,593
ee34c541,2073594,109.79584942084942,1671,0,139,0,262,0,1529,1516,246
ee4a8e44,1814486,84.13762201952312,5202,0,606,0,441,0,4489,6002,829
ee5110f5,1744040,127.66920014477017,2002,0,69,0,692,0,2191,1055,225
ee5ecc19,1654130,110.65150176678445,1930,0,76,1,257,0,1925,1086,298
ee80edbb,1738357,95.52617342879873,5428,0,188,0,663,6,4859,2916,860
ee911fdc,1728795,101.15094792416606,3962,0,97,0,107,1,3205,1649,712
eed0ee0e,1767399,116.10699152542372,2226,4,230,0,366,6,2440,2444,299
eed37e33,1796758,79.87164879356568,4662,0,136,0,1169,1,4880,2246,544
eed7c3f4,1857569,126.92645161290322,1843,0,134,0,348,0,1763,1500,250
eeda6773,1644440,78.03252923976608,2508,0,56,0,172,0,2193,935,388
eef796e6,1742103,66.92346424974824,823,0,34,0,136,0,741,490,126
ef49c621,1789595,71.61071526445602,6164,0,413,1,710,10,6072,4776,832
ef4bcc6b,1732417,90.33885941644563,1327,0,104,0,77,0,1136,1100,222
ef57841d,1778721,78.91699846860644,2850,0,87,0,324,4,2628,1350,408
ef5beee6,1663806,115.46019629225736,2430,0,68,0,252,1,2661,1265,371
ef754fae,1688891,123.01876955161627,1504,0,83,0,331,0,1434,1065,200
efa94074,1772274,160.80468468468467,2118,0,458,0,199,0,1813,4168,350
efaa8ea2,1852475,76.2776361181941,3984,0,984,0,1699,0,4575,8980,423
efad11bd,1700688,99.05775470473718,2767,0,132,1,177,5,2519,1640,405
efb39280,1746775,86.25704989154013,2879,0,357,0,452,0,2650,3537,405
f009c177,1744859,70.16055153073148,3691,0,160,0,427,1,3380,2030,521
f01e26bb,1843847,78.9257708412638,3816,0,3581,0,484,0,3409,29539,569
f04670f7,1778860,84.67161125319693,4821,0,806,0,238,0,4097,7410,818
f08f6465,1766501,132.36814621409923,1494,0,26,0,12,0,1271,443,204
f0c5c4f2,1611084,79.2500696961249,2581,0,339,0,667,0,2639,3321,328
f0da0629,1712543,120.99952985425482,3873,0,101,0,275,5,3432,1676,600
f0fb2654,1740752,116.54752066115702,2488,0,53,0,363,0,2156,1143,378
f16080ce,1697186,85.16960954986322,3227,0,163,0,630,1,2052,3554,212
f17fa30e,1677640,102.09415584415585,3393,0,382,0,534,3,3287,3791,443
f185661d,1797078,134.36843759823955,2752,0,83,0,341,5,2497,1350,396
f19fb786,1759687,142.10538439389578,3136,0,91,0,246,0,2728,1382,504
f1d5d6b9,1637759,98.63619963920625,1527,0,33,0,103,0,1310,584,247
f1f4cc46,1711679,103.07837687604224,1360,0,314,0,125,0,1187,2810,230
f2021d46,1758777,126.23251165889407,2647,0,69,0,286,0,2356,1131,401
f202bb11,1751409,61.11230603779382,5694,0,181,0,623,11,5850,2701,692
f209bec2,1808147,88.16605014385533,2259,0,69,0,105,0,1954,962,325
f212d295,1763524,81.64904552129222,2849,0,879,0,1039,0,3136,7784,305
f22ce81b,1730592,88.79630850362558,3855,0,110,0,586,0,3667,1763,590
f2399f11,1726996,127.27670074021854,2068,0,618,0,151,0,1795,5368,331
f26e1dd2,398220,63.98983580922596,1190,0,26,0,63,0,999,462,212
f27ece1e,2561587,69.32276938078986,1531,0,205,0,315,0,1415,2084,213
f28baf86,1729856,75.76400830121554,3029,0,103,0,241,0,2587,1507,528
f28f6017,1759201,105.44982698961938,2666,0,62,0,161,1,2270,1083,462
f292a107,1662931,121.13720829732065,3454,0,108,0,1066,0,3569,1815,443
f29f284a,1420317,108.38848396501457,1223,0,73,0,76,0,1029,854,208
f2c4d0bb,1912539,99.50117410265011,2616,0,142,0,223,0,2182,1793,412
f2c7963f,422012,96.04640980735552,2151,0,52,0,80,1,1820,846,361
f359fc4a,1795972,156.38054330160205,3700,0,119,1,487,0,4199,1903,514
f3778d8e,1796964,99.25163022631376,3578,0,849,0,787,0,3552,7605,502
f38fcfd4,1817216,133.62329212752115,1435,0,16,0,86,0,1256,479,230
f3ad364f,1813854,91.52513495276654,5349,0,143,0,430,6,4858,2336,808
f3b6b53e,1655782,124.99180327868852,4597,0,539,0,474,2,4067,5338,719
f3e59808,1535544,91.68489442338928,1642,0,61,1,143,0,1441,853,270
f3f9174e,1899678,81.1890756302521,1103,0,43,0,44,0,863,628,164
f3fb665a,1531315,67.05351796407186,2246,0,137,0,289,0,2061,1570,321
f3fcf7ad,1736337,125.80680207841284,2032,0,26,0,59,0,1674,625,341
f413c831,1790775,92.6381679389313,1180,0,54,0,76,0,1006,682,201
f418ed5f,1799088,97.28297293426894,6491,0,143,0,344,5,5654,2498,1080
f422aeed,624499,79.26627508565835,1734,0,35,0,274,0,1595,693,260
f42b441c,1620531,113.33481481481482,1716,0,128,0,181,0,1519,1402,282
f42b9e9f,1746795,124.15082289363792,3390,0,165,0,516,0,3171,2055,521
f439e38d,1648251,76.97664047568486,3820,0,180,2,702,5,3989,2568,523
f43db247,1490786,118.97086991221069,2247,0,74,0,185,0,1825,1199,359
f44c5550,1787077,82.66485886848268,5707,0,534,0,1872,0,7048,5883,500
f495bc5e,1764555,94.57380174291939,3332,0,93,0,245,2,2959,1431,506
f5003d20,1164574,83.1797454931071,1704,0,96,1,85,0,1741,1163,268
f518aa1d,1762987,114.99314677327241,3213,0,142,0,147,0,2591,1905,576
f55c1c6b,1803783,61.01216421692853,1410,0,429,0,133,1,1249,3741,211
f564c467,1510136,112.99475655430712,1193,0,53,0,89,0,1047,659,201
f56f5478,2439940,38.93412797992472,1369,0,93,0,131,1,1133,1127,226
f57d7159,1614024,64.25219667227519,4326,0,488,0,533,2,3807,4977,635
f58a6673,5311131,114.1225867210799,4845,0,107,0,1410,9,5540,2148,466
f599185c,1736404,72.85729005667181,2557,0,128,0,1197,0,3034,1906,211
f5ae59e6,1605291,107.04516423357664,1924,0,98,1,168,1,4262,1619,451
f5b04434,1578697,96.49232683533803,1818,0,181,0,412,0,1809,1869,242
f5d14e2c,1727553,107.12988574864703,1431,0,84,1,147,0,1430,1035,215
f5d8ccf9,1757491,151.95463510848126,2291,0,103,0,141,0,1939,1317,378
f605d266,1759482,118.64367816091954,1557,0,124,0,59,0,1139,1469,232
f62fd7f3,1780543,88.35753951302863,3998,0,93,0,589,2,3729,1625,583
f646700f,1686678,59.03376465830974,2274,0,2335,1,329,7,2221,19335,297
f64d14ff,1769678,95.13301839880657,3547,0,115,0,360,0,3164,1732,529
f65551e4,1677779,80.70746956235604,2782,0,42,0,215,0,2429,904,445
f65da054,1699495,82.61991657977059,1567,0,119,0,232,0,1442,1309,209
f686be9a,1688285,77.24108975555141,3781,0,922,0,656,0,3617,8196,528
f68fab1a,1703646,101.23869900771776,1650,0,118,0,44,2,1367,1291,291
f6ba36c4,1773783,95.71184022824536,6041,0,211,0,1458,1,6116,3317,762
f73a3078,1770414,82.92122107336287,1790,0,33,0,208,0,1598,664,275
f748f79f,1793465,134.86954789882495,4079,0,169,0,772,1,4266,2427,514
f7551231,1788308,126.05325443786982,1804,0,15,0,209,0,1593,540,265
f772262b,1360543,85.70311149524633,1888,0,257,1,168,0,2647,2786,207
f79335cf,1729636,109.24173480270174,2499,0,134,4,175,1,2268,1634,406
f7a8641b,1773018,69.91651673263765,2322,0,358,0,99,0,1941,3344,405
f82c8d7f,1610510,87.77077940753523,2839,0,87,1,549,1,3036,1621,409
f8699abe,1801213,122.01126213592234,2274,0,76,0,225,0,2059,1048,318
f875f75f,1800686,80.20587149187593,3481,0,579,1,1355,0,4118,5684,367
f888ab41,1744272,93.77956521739131,1528,0,602,0,170,0,1339,5175,233
f8f00deb,1762576,88.76760900814567,1726,0,104,0,257,0,1611,1204,250
f9511ff8,1778657,88.36245110821382,1322,0,165,0,47,0,1086,1603,231
f95ee168,1796822,84.50713266761768,2669,0,73,0,62,0,2177,1138,477
f9b99dd4,1798443,108.75667189952904,1861,0,35,0,652,0,2155,638,237
f9cf5bf0,1752326,125.10497470489038,2149,0,98,0,125,0,1787,1271,356
f9d1846d,1797386,153.17240031274434,2347,1,127,0,80,3,2009,1503,328
f9d3981d,1717525,139.74585635359117,1822,0,71,0,98,0,1530,958,310
f9eec00e,1790563,79.093305059073,2900,0,99,0,296,6,2631,1475,429
f9f9b53f,1763244,84.39591700133869,2572,0,80,0,330,6,2525,1267,371
f9fd3268,1760683,97.01506310218483,6088,0,411,0,870,0,5742,4515,843
fa1a67ba,1810079,83.70024449877751,1422,0,402,0,221,0,1241,3618,214
fa34f270,1787525,91.81322505800465,1427,0,93,0,203,1,1351,1067,204
fa489e99,1854856,54.43534397792234,8622,0,286,0,1238,0,8407,4270,1161
fa6893a9,1754104,67.00028715003589,5263,0,137,0,1563,2,6713,2814,348
fa7a179f,1796613,149.60536980749745,1837,0,19,0,118,0,1525,582,318
faa72937,1562930,89.96086694762191,1319,0,232,2,107,1,1156,2181,228
fadcab5b,1773020,74.39051918735892,2785,0,275,0,482,2,2599,2900,360
fae5bded,1846861,116.49229789942711,6810,0,284,0,761,0,5985,3858,1052
fb2cb7e6,1845737,129.30149456521738,5989,0,246,2,1107,16,7881,3731,501
fb4902e4,1792846,82.17139272271017,3059,0,201,0,725,0,2960,2434,414
fb53dda6,1847599,109.65442561205273,1620,0,299,0,205,0,1447,2770,229
fb682f46,1259974,87.80407185628742,3810,0,114,0,251,0,3189,1784,658
fb6c9c09,1219873,165.65847953216374,1486,0,73,0,151,0,1348,876,228
fb7849a6,1784488,85.42419302249755,2364,0,81,0,615,7,2600,1347,266
fb9b8674,1761814,101.4012462747223,2966,0,68,1,656,0,2994,1174,355
fc04d65c,1713497,93.40166046378471,2725,0,376,0,392,0,2489,3636,418
fc0d73b1,1402372,118.58379373848987,1819,0,181,0,172,0,1611,1828,291
fc564f46,1749009,75.1071012805588,1543,0,40,0,135,0,1304,694,222
fc76950f,1791018,72.30195927775644,4158,0,916,1,93,38,4019,8379,571
fc95c51a,1706509,94.42897918065816,3667,0,1959,0,330,0,3333,16354,513
fca422ea,1715177,93.71290824261276,2199,0,76,0,940,0,2417,1330,235
fcd51d95,1779876,100.63074604370762,3274,0,182,1,522,2,3505,2354,475
fd1e6766,1727286,101.63558631921823,2139,0,178,0,139,0,1815,1887,344
fd77c29e,1788753,106.43565348022032,1639,0,163,0,195,0,1445,1693,256
fd802ea8,1796545,105.8891031822565,1610,0,208,0,253,3,1498,2070,224
fd86ee30,1699374,73.89852625115137,4717,0,409,0,1387,1,4993,4395,527
fda155fa,1781236,60.39385037211124,4332,0,292,0,479,3,3904,3288,644
fde20dd8,1764735,86.60359281437125,5544,0,522,1,1446,2,6217,5930,718
fdecb7b7,1764146,90.53358055212196,2130,0,65,0,232,0,1891,991,329
fe092635,1746533,77.88380281690141,1981,0,55,0,235,1,1826,843,283
fe2065cc,1635292,85.5920666013712,1603,0,162,0,277,0,1538,1719,218
fe4b82ea,773098,87.35782608695652,2043,0,39,0,218,0,1837,736,317
fe517d36,1407048,67.4981149858624,1791,0,153,0,178,0,1546,1647,311
fe5f3bdb,1686428,133.82921646746348,2660,0,70,0,1035,0,2980,1275,300
fe746252,1651611,59.179507235041065,2216,0,170,0,171,0,1968,1815,361
fe7cb4da,1773132,114.24417648670868,3147,0,293,0,209,0,2654,3046,523
fea58520,1779729,103.16982214572576,1543,0,120,0,78,2,1284,1309,228
fedefb50,1722946,100.77261698440208,2636,0,54,1,194,0,2275,989,410
ff387a10,2058193,74.4752729608221,3351,2,786,0,531,1,3223,7220,480
ff5ac707,1760014,112.82336343115124,1354,0,329,0,89,0,1168,2907,214
ff7f1779,1759705,95.68940754039497,2807,0,67,0,468,0,2662,1149,413
ff9a11ae,1703190,115.75906593406593,2773,0,120,0,741,6,2917,1689,329
ff9d1032,1760021,76.43824701195219,2296,0,98,0,366,1,2199,1316,329
ffab2ba4,1658453,63.867066466766616,1828,0,70,0,103,0,1541,950,314
ffb8c745,1769182,105.43785608778224,3588,0,189,0,960,2,4394,2672,461
ffbef7e5,1777442,82.26612903225806,2395,0,148,0,60,1,1922,1723,438
